model,n_train,n_fit,n_validation,seed,cohort_seed,subset_seed,model_seed,split,site_or_shift,metric,world,benchmark,ablation,ablated_value,ablated_parameters,full_value,full_parameters,raw_delta_ablated_minus_full,oriented_component_benefit
flow_jump_observation,80,64,16,204,104,204,304,test,all,nll,informative_observation,low_n,no_prob_scale,1.0767742856339009,7642,0.8893951741135606,7642,0.18737911152034026,0.18737911152034026
flow_jump,80,64,16,205,105,205,305,test,all,nll,informative_observation,low_n,no_prob_scale,1.1177844854184464,6967,0.7945671416981107,6967,0.3232173437203357,0.3232173437203357
flow_jump_observation,80,64,16,205,105,205,305,test,all,nll,informative_observation,low_n,no_prob_scale,1.114515513307257,7642,0.7932735792914014,7642,0.32124193401585566,0.32124193401585566
flow_jump,100,80,20,201,101,201,301,test,all,nll,informative_observation,low_n,no_prob_scale,1.072294114441847,6967,0.6249873981511952,6967,0.4473067162906518,0.4473067162906518
flow_jump_observation,100,80,20,201,101,201,301,test,all,nll,informative_observation,low_n,no_prob_scale,1.0717602787318377,7642,0.624205332777829,7642,0.4475549459540087,0.4475549459540087
flow_jump,100,80,20,202,102,202,302,test,all,nll,informative_observation,low_n,no_prob_scale,1.1321201624455943,6967,0.5795683188579258,6967,0.5525518435876685,0.5525518435876685
flow_jump_observation,100,80,20,202,102,202,302,test,all,nll,informative_observation,low_n,no_prob_scale,1.074191300462643,7642,0.5803045573552545,7642,0.49388674310738856,0.49388674310738856
flow_jump,100,80,20,203,103,203,303,test,all,nll,informative_observation,low_n,no_prob_scale,1.086071426462201,6967,0.7062591413722087,6967,0.3798122850899922,0.3798122850899922
flow_jump_observation,100,80,20,203,103,203,303,test,all,nll,informative_observation,low_n,no_prob_scale,1.086008986513405,7642,0.6994845489112864,7642,0.38652443760211863,0.38652443760211863
flow_jump,100,80,20,204,104,204,304,test,all,nll,informative_observation,low_n,no_prob_scale,1.0662875132450538,6967,0.6251963803364935,6967,0.4410911329085603,0.4410911329085603
flow_jump_observation,100,80,20,204,104,204,304,test,all,nll,informative_observation,low_n,no_prob_scale,1.0664725162098834,7642,0.6116069751662193,7642,0.45486554104366406,0.45486554104366406
flow_jump,100,80,20,205,105,205,305,test,all,nll,informative_observation,low_n,no_prob_scale,1.1004925343840744,6967,0.7891554410781146,6967,0.3113370933059597,0.3113370933059597
flow_jump_observation,100,80,20,205,105,205,305,test,all,nll,informative_observation,low_n,no_prob_scale,1.0994627195453948,7642,0.7769560064855415,7642,0.32250671305985323,0.32250671305985323
flow_jump,5,4,1,201,101,201,301,test,all,nll,jumps,low_n,no_prob_scale,2.787109013270686,6967,3.1434903721529768,6967,-0.35638135888229083,-0.35638135888229083
flow_jump_observation,5,4,1,201,101,201,301,test,all,nll,jumps,low_n,no_prob_scale,2.784756250222334,7642,3.128840514234072,7642,-0.34408426401173786,-0.34408426401173786
flow_jump,5,4,1,202,102,202,302,test,all,nll,jumps,low_n,no_prob_scale,2.9484054643518034,6967,2.039754189901965,6967,0.9086512744498383,0.9086512744498383
flow_jump_observation,5,4,1,202,102,202,302,test,all,nll,jumps,low_n,no_prob_scale,2.9489751701226297,7642,2.0390820297881023,7642,0.9098931403345274,0.9098931403345274
flow_jump,5,4,1,203,103,203,303,test,all,nll,jumps,low_n,no_prob_scale,2.2535858678183227,6967,3.836174904585946,6967,-1.5825890367676232,-1.5825890367676232
flow_jump_observation,5,4,1,203,103,203,303,test,all,nll,jumps,low_n,no_prob_scale,2.2535834760411584,7642,6.160008206817722,7642,-3.906424730776564,-3.906424730776564
flow_jump,5,4,1,204,104,204,304,test,all,nll,jumps,low_n,no_prob_scale,2.8218469978931906,6967,1.7369722684695093,6967,1.0848747294236813,1.0848747294236813
flow_jump_observation,5,4,1,204,104,204,304,test,all,nll,jumps,low_n,no_prob_scale,2.821654204077846,7642,1.6938513582707722,7642,1.1278028458070737,1.1278028458070737
flow_jump,5,4,1,205,105,205,305,test,all,nll,jumps,low_n,no_prob_scale,3.060447142677717,6967,12.553083064316096,6967,-9.49263592163838,-9.49263592163838
flow_jump_observation,5,4,1,205,105,205,305,test,all,nll,jumps,low_n,no_prob_scale,3.0596857949592,7642,12.683229007001923,7642,-9.623543212042723,-9.623543212042723
flow_jump,10,8,2,201,101,201,301,test,all,nll,jumps,low_n,no_prob_scale,1.9592709887079107,6967,1.903917866805077,6967,0.05535312190283381,0.05535312190283381
flow_jump_observation,10,8,2,201,101,201,301,test,all,nll,jumps,low_n,no_prob_scale,1.9597734394428523,7642,1.976707618602363,7642,-0.016934179159510787,-0.016934179159510787
flow_jump,10,8,2,202,102,202,302,test,all,nll,jumps,low_n,no_prob_scale,2.422608074721368,6967,1.6396124954587894,6967,0.7829955792625787,0.7829955792625787
flow_jump_observation,10,8,2,202,102,202,302,test,all,nll,jumps,low_n,no_prob_scale,2.4263061990325725,7642,1.6394540375687996,7642,0.7868521614637729,0.7868521614637729
flow_jump,10,8,2,203,103,203,303,test,all,nll,jumps,low_n,no_prob_scale,3.303006875889852,6967,6.040915136415474,6967,-2.7379082605256215,-2.7379082605256215
flow_jump_observation,10,8,2,203,103,203,303,test,all,nll,jumps,low_n,no_prob_scale,3.3571555124045225,7642,6.468993338872235,7642,-3.111837826467713,-3.111837826467713
flow_jump,10,8,2,204,104,204,304,test,all,nll,jumps,low_n,no_prob_scale,2.608569141871833,6967,1.491340361759692,6967,1.117228780112141,1.117228780112141
flow_jump_observation,10,8,2,204,104,204,304,test,all,nll,jumps,low_n,no_prob_scale,2.609265968610809,7642,1.4912245364430388,7642,1.1180414321677703,1.1180414321677703
flow_jump,10,8,2,205,105,205,305,test,all,nll,jumps,low_n,no_prob_scale,1.8566681180334168,6967,3.323652805591972,6967,-1.466984687558555,-1.466984687558555
flow_jump_observation,10,8,2,205,105,205,305,test,all,nll,jumps,low_n,no_prob_scale,1.857062717894025,7642,3.3224707031961067,7642,-1.4654079853020816,-1.4654079853020816
flow_jump,20,16,4,201,101,201,301,test,all,nll,jumps,low_n,no_prob_scale,1.6564436615855571,6967,1.4010709118669054,6967,0.25537274971865176,0.25537274971865176
flow_jump_observation,20,16,4,201,101,201,301,test,all,nll,jumps,low_n,no_prob_scale,1.6548564854929708,7642,1.3978232872079708,7642,0.25703319828500004,0.25703319828500004
flow_jump,20,16,4,202,102,202,302,test,all,nll,jumps,low_n,no_prob_scale,3.2076275297224166,6967,1.893123257034336,6967,1.3145042726880807,1.3145042726880807
flow_jump_observation,20,16,4,202,102,202,302,test,all,nll,jumps,low_n,no_prob_scale,3.207473137021386,7642,1.8950757989776248,7642,1.3123973380437612,1.3123973380437612
flow_jump,20,16,4,203,103,203,303,test,all,nll,jumps,low_n,no_prob_scale,3.174065872335951,6967,44.821794455090384,6967,-41.64772858275443,-41.64772858275443
flow_jump_observation,20,16,4,203,103,203,303,test,all,nll,jumps,low_n,no_prob_scale,3.1740109878933684,7642,41.51984477550454,7642,-38.34583378761117,-38.34583378761117
flow_jump,20,16,4,204,104,204,304,test,all,nll,jumps,low_n,no_prob_scale,2.0623725144760554,6967,1.8499082472717177,6967,0.21246426720433775,0.21246426720433775
flow_jump_observation,20,16,4,204,104,204,304,test,all,nll,jumps,low_n,no_prob_scale,2.111579741757165,7642,1.8200979539554727,7642,0.2914817878016922,0.2914817878016922
flow_jump,20,16,4,205,105,205,305,test,all,nll,jumps,low_n,no_prob_scale,2.69537130772586,6967,1.7894951563000456,6967,0.9058761514258145,0.9058761514258145
flow_jump_observation,20,16,4,205,105,205,305,test,all,nll,jumps,low_n,no_prob_scale,2.695085312307242,7642,1.7894893870869149,7642,0.9055959252203272,0.9055959252203272
flow_jump,40,32,8,201,101,201,301,test,all,nll,jumps,low_n,no_prob_scale,1.865742863718873,6967,1.1941839708344713,6967,0.6715588928844018,0.6715588928844018
flow_jump_observation,40,32,8,201,101,201,301,test,all,nll,jumps,low_n,no_prob_scale,1.865271641588121,7642,1.1935210479983758,7642,0.6717505935897452,0.6717505935897452
flow_jump,40,32,8,202,102,202,302,test,all,nll,jumps,low_n,no_prob_scale,1.6359571850912895,6967,1.6666395460549157,6967,-0.0306823609636262,-0.0306823609636262
flow_jump_observation,40,32,8,202,102,202,302,test,all,nll,jumps,low_n,no_prob_scale,1.6342581139231251,7642,1.6665432367170483,7642,-0.03228512279392315,-0.03228512279392315
flow_jump,40,32,8,203,103,203,303,test,all,nll,jumps,low_n,no_prob_scale,2.381055755116802,6967,45.36664769817167,6967,-42.985591943054864,-42.985591943054864
flow_jump_observation,40,32,8,203,103,203,303,test,all,nll,jumps,low_n,no_prob_scale,2.3801171130459005,7642,44.62530347024945,7642,-42.24518635720355,-42.24518635720355
flow_jump,40,32,8,204,104,204,304,test,all,nll,jumps,low_n,no_prob_scale,2.175018452930157,6967,1.757890853039331,6967,0.41712759989082615,0.41712759989082615
flow_jump_observation,40,32,8,204,104,204,304,test,all,nll,jumps,low_n,no_prob_scale,2.1753070484936985,7642,1.7568092035690743,7642,0.41849784492462416,0.41849784492462416
flow_jump,40,32,8,205,105,205,305,test,all,nll,jumps,low_n,no_prob_scale,2.6946375777205995,6967,1.4565118885467996,6967,1.2381256891738,1.2381256891738
flow_jump_observation,40,32,8,205,105,205,305,test,all,nll,jumps,low_n,no_prob_scale,2.6942947874535235,7642,1.4560357000302984,7642,1.238259087423225,1.238259087423225
flow_jump,80,64,16,201,101,201,301,test,all,nll,jumps,low_n,no_prob_scale,1.5186213493192289,6967,1.2010649161292155,6967,0.31755643319001337,0.31755643319001337
flow_jump_observation,80,64,16,201,101,201,301,test,all,nll,jumps,low_n,no_prob_scale,1.520010097500104,7642,1.199734930258861,7642,0.32027516724124316,0.32027516724124316
flow_jump,80,64,16,202,102,202,302,test,all,nll,jumps,low_n,no_prob_scale,1.6016117660501268,6967,1.4094685081630092,6967,0.1921432578871176,0.1921432578871176
flow_jump_observation,80,64,16,202,102,202,302,test,all,nll,jumps,low_n,no_prob_scale,1.6007148963449285,7642,1.4115700937272802,7642,0.18914480261764832,0.18914480261764832
flow_jump,80,64,16,203,103,203,303,test,all,nll,jumps,low_n,no_prob_scale,1.566369236802208,6967,1.4995770966993835,6967,0.06679214010282442,0.06679214010282442
flow_jump_observation,80,64,16,203,103,203,303,test,all,nll,jumps,low_n,no_prob_scale,1.5689944484865488,7642,1.5130733494141808,7642,0.055921099072367975,0.055921099072367975
flow_jump,80,64,16,204,104,204,304,test,all,nll,jumps,low_n,no_prob_scale,1.7250767286837416,6967,1.3212955867814888,6967,0.4037811419022528,0.4037811419022528
flow_jump_observation,80,64,16,204,104,204,304,test,all,nll,jumps,low_n,no_prob_scale,1.7304094948599578,7642,1.319698141657218,7642,0.41071135320273977,0.41071135320273977
flow_jump,80,64,16,205,105,205,305,test,all,nll,jumps,low_n,no_prob_scale,1.6952236193403276,6967,1.6308542703539843,6967,0.06436934898634328,0.06436934898634328
flow_jump_observation,80,64,16,205,105,205,305,test,all,nll,jumps,low_n,no_prob_scale,1.6913536205587376,7642,1.6307077683536573,7642,0.06064585220508034,0.06064585220508034
flow_jump,100,80,20,201,101,201,301,test,all,nll,jumps,low_n,no_prob_scale,1.51458027807683,6967,1.1513125432958506,6967,0.3632677347809794,0.3632677347809794
flow_jump_observation,100,80,20,201,101,201,301,test,all,nll,jumps,low_n,no_prob_scale,1.5157281889878358,7642,1.15080588997267,7642,0.3649222990151657,0.3649222990151657
flow_jump,100,80,20,202,102,202,302,test,all,nll,jumps,low_n,no_prob_scale,1.5350902268477018,6967,1.2979846055915774,6967,0.23710562125612444,0.23710562125612444
flow_jump_observation,100,80,20,202,102,202,302,test,all,nll,jumps,low_n,no_prob_scale,1.532808591112584,7642,1.2956589763018571,7642,0.23714961481072683,0.23714961481072683
flow_jump,100,80,20,203,103,203,303,test,all,nll,jumps,low_n,no_prob_scale,1.5518054103689545,6967,1.2191226887639892,6967,0.33268272160496526,0.33268272160496526
flow_jump_observation,100,80,20,203,103,203,303,test,all,nll,jumps,low_n,no_prob_scale,1.5523641317392556,7642,1.2169861034495022,7642,0.3353780282897534,0.3353780282897534
flow_jump,100,80,20,204,104,204,304,test,all,nll,jumps,low_n,no_prob_scale,1.7256632513909576,6967,1.3387688863326417,6967,0.38689436505831587,0.38689436505831587
flow_jump_observation,100,80,20,204,104,204,304,test,all,nll,jumps,low_n,no_prob_scale,1.72649677838488,7642,1.3378745249272193,7642,0.38862225345766066,0.38862225345766066
flow_jump,100,80,20,205,105,205,305,test,all,nll,jumps,low_n,no_prob_scale,1.7522359683238409,6967,1.366593629972803,6967,0.3856423383510379,0.3856423383510379
flow_jump_observation,100,80,20,205,105,205,305,test,all,nll,jumps,low_n,no_prob_scale,1.7528520427252172,7642,1.364320607910615,7642,0.3885314348146023,0.3885314348146023
flow_jump,5,4,1,201,101,201,301,test,all,nll,misspecified,low_n,no_prob_scale,3.509501191791459,6967,8.084814257084464,6967,-4.575313065293004,-4.575313065293004
flow_jump_observation,5,4,1,201,101,201,301,test,all,nll,misspecified,low_n,no_prob_scale,3.522389085986264,7642,8.236684157110547,7642,-4.714295071124283,-4.714295071124283
flow_jump,5,4,1,202,102,202,302,test,all,nll,misspecified,low_n,no_prob_scale,3.500548393235724,6967,298.20704846656423,6967,-294.7065000733285,-294.7065000733285
flow_jump_observation,5,4,1,202,102,202,302,test,all,nll,misspecified,low_n,no_prob_scale,3.371293541796657,7642,86.64065478582688,7642,-83.26936124403022,-83.26936124403022
flow_jump,5,4,1,203,103,203,303,test,all,nll,misspecified,low_n,no_prob_scale,4.347924240581047,6967,16.77056472949412,6967,-12.422640488913071,-12.422640488913071
flow_jump_observation,5,4,1,203,103,203,303,test,all,nll,misspecified,low_n,no_prob_scale,4.415883835221626,7642,5.260111657315688,7642,-0.8442278220940622,-0.8442278220940622
flow_jump,5,4,1,204,104,204,304,test,all,nll,misspecified,low_n,no_prob_scale,4.696691727905177,6967,3.3921081077665973,6967,1.30458362013858,1.30458362013858
flow_jump_observation,5,4,1,204,104,204,304,test,all,nll,misspecified,low_n,no_prob_scale,4.697780334746595,7642,3.3916068606045084,7642,1.3061734741420863,1.3061734741420863
flow_jump,5,4,1,205,105,205,305,test,all,nll,misspecified,low_n,no_prob_scale,4.517705778190445,6967,6.365725842029788,6967,-1.8480200638393436,-1.8480200638393436
flow_jump_observation,5,4,1,205,105,205,305,test,all,nll,misspecified,low_n,no_prob_scale,4.504260418220542,7642,6.843056815911071,7642,-2.338796397690529,-2.338796397690529
flow_jump,10,8,2,201,101,201,301,test,all,nll,misspecified,low_n,no_prob_scale,4.675673562803256,6967,3.435912946906974,6967,1.2397606158962824,1.2397606158962824
flow_jump_observation,10,8,2,201,101,201,301,test,all,nll,misspecified,low_n,no_prob_scale,4.6722270337832255,7642,3.4358118867050824,7642,1.236415147078143,1.236415147078143
flow_jump,10,8,2,202,102,202,302,test,all,nll,misspecified,low_n,no_prob_scale,2.454897850819985,6967,19.88405313563056,6967,-17.429155284810573,-17.429155284810573
flow_jump_observation,10,8,2,202,102,202,302,test,all,nll,misspecified,low_n,no_prob_scale,2.528245127672208,7642,5.123687007303512,7642,-2.595441879631304,-2.595441879631304
flow_jump,10,8,2,203,103,203,303,test,all,nll,misspecified,low_n,no_prob_scale,2.427599566802447,6967,2.6518659859933984,6967,-0.22426641919095136,-0.22426641919095136
flow_jump_observation,10,8,2,203,103,203,303,test,all,nll,misspecified,low_n,no_prob_scale,2.3863000289480656,7642,2.6524164183222223,7642,-0.2661163893741567,-0.2661163893741567
flow_jump,10,8,2,204,104,204,304,test,all,nll,misspecified,low_n,no_prob_scale,3.4193070066953943,6967,4.123174515315521,6967,-0.7038675086201263,-0.7038675086201263
flow_jump_observation,10,8,2,204,104,204,304,test,all,nll,misspecified,low_n,no_prob_scale,3.431265352285757,7642,4.222737815713175,7642,-0.791472463427418,-0.791472463427418
flow_jump,10,8,2,205,105,205,305,test,all,nll,misspecified,low_n,no_prob_scale,4.565331367560942,6967,5.995363820101901,6967,-1.4300324525409591,-1.4300324525409591
flow_jump_observation,10,8,2,205,105,205,305,test,all,nll,misspecified,low_n,no_prob_scale,4.572559014012016,7642,5.995130558876355,7642,-1.422571544864339,-1.422571544864339
flow_jump,20,16,4,201,101,201,301,test,all,nll,misspecified,low_n,no_prob_scale,3.697224177131967,6967,1.9515356504088788,6967,1.7456885267230884,1.7456885267230884
flow_jump_observation,20,16,4,201,101,201,301,test,all,nll,misspecified,low_n,no_prob_scale,3.729617271252309,7642,2.235150259172104,7642,1.4944670120802046,1.4944670120802046
flow_jump,20,16,4,202,102,202,302,test,all,nll,misspecified,low_n,no_prob_scale,2.33122989045175,6967,2.7498469836041046,6967,-0.4186170931523545,-0.4186170931523545
flow_jump_observation,20,16,4,202,102,202,302,test,all,nll,misspecified,low_n,no_prob_scale,2.3520350868600524,7642,2.592634798502001,7642,-0.2405997116419485,-0.2405997116419485
flow_jump,20,16,4,203,103,203,303,test,all,nll,misspecified,low_n,no_prob_scale,2.579692451602886,6967,2.238398875113608,6967,0.34129357648927794,0.34129357648927794
flow_jump_observation,20,16,4,203,103,203,303,test,all,nll,misspecified,low_n,no_prob_scale,2.587701653382763,7642,2.258634850670322,7642,0.32906680271244104,0.32906680271244104
flow_jump,20,16,4,204,104,204,304,test,all,nll,misspecified,low_n,no_prob_scale,2.3097539982097106,6967,2.327030592494044,6967,-0.01727659428433359,-0.01727659428433359
flow_jump_observation,20,16,4,204,104,204,304,test,all,nll,misspecified,low_n,no_prob_scale,2.397724982278191,7642,2.3291002168496253,7642,0.06862476542856566,0.06862476542856566
flow_jump,20,16,4,205,105,205,305,test,all,nll,misspecified,low_n,no_prob_scale,3.120154255106592,6967,15.06004118916304,6967,-11.93988693405645,-11.93988693405645
